x1,x2,x3,y
-2.0864121458964004,1.204239477470429,-2.512539872362238,0
-2.552766525151745,1.2685466714626987,-3.2383034785026457,0
-3.698444890460497,-0.5047743873184308,1.8668802536131786,0
-3.188643590156826,-0.6795572755233262,2.16686595074189,0
2.0156022702534884,1.7442408925887802,3.5156959029709163,1
4.238929413373707,0.568599505094145,2.4102531665733045,1
2.332028959196023,0.9926198988432285,2.314818349576636,1
-1.222773754279169,1.8276358276896303,-2.2347851224791655,0
-1.6881406469018918,0.9381874461327719,-1.5837923622298113,0
-2.842463712652823,-0.3931945759173218,1.1176413140569028,0
0.5704358033568218,0.7878643303605957,0.4494260222254308,1
1.4719466159636194,0.1568886927433096,0.23093178036647063,1
4.572732907190391,0.7607028267816135,3.4784908486170356,1
3.7295279468793385,-1.7230345814153272,-6.426105624828006,1
2.0771360229145555,-1.2932937335151673,-2.6863470020940117,1
-0.9015174587575111,0.3945013315916213,-0.3556498379329327,0
-1.2957714874396757,2.628546750971974,-3.4059959333116816,0
1.123560041939436,0.2597503074983698,0.2918450663866498,1
4.118545088337316,0.4859780531531466,2.001522523853623,1
-4.30252545835885,-0.03181665053906025,0.13689194894401355,0
-2.470529783758589,-1.7562179377585423,4.338788722003567,0
1.4175637426050758,0.09824896726358706,0.13927417374125406,1
-2.1387779388658887,-0.36132443470714654,0.7727927297248333,0
-2.9701923234718253,-0.6021084523014438,1.78837790292325,0
-1.6446556675225088,0.3132663266158672,-0.5152152395127433,0
2.975434542606752,0.7555546103083347,2.2481032863372024,1
3.2996614918103324,1.2645624624418834,4.172628061308332,1
0.7149290023266652,0.5789668982918224,0.4139202269759364,1
3.9588935647179624,-1.716169653552759,-6.794132997414273,1
-2.720766427902566,-0.3500324997519321,0.9523566739998702,0
3.0795198505199006,0.3687594250519312,1.1356019695137276,1
2.7508008173180074,-1.028589067699539,-2.8294436481122593,1
0.8303819957272143,0.9445015244909424,0.784297060874185,1
-3.274764456471326,0.5683109167622179,-1.8610843904375454,0
-0.4301711039891285,0.22374517772331318,-0.09624871011348139,1
-1.0237793391563963,-1.4770371797207462,1.5121601477639328,0
-0.2412214772941352,-0.27093156058384277,0.06535451128964004,0
-1.889520808082887,-1.2292651696011478,2.322722116612908,1
1.072609742554914,-0.28418232808801064,-0.30481673376913715,1
-1.1138401040055075,0.20564193742796458,-0.2290522369726581,0
-3.3276019688072336,-1.4354479488968048,4.776599420869313,0
-2.5561012313749547,-0.5588757042843082,1.4285428759066652,0
1.183970334105811,0.27870443659320426,0.3299777849100279,1
-1.0249690131269624,1.6274880342849876,-1.6681248043770236,0
1.141635548888038,0.8155172987216109,0.9310235389537365,1
2.6850686128318,1.3626787682167187,3.658885989911011,1
1.6216769064315852,0.9107630645919206,1.476963429079576,1
-2.041654123646292,-1.4024136451434384,2.8632436016649288,0
-1.4039430163865207,-0.1659171614054216,0.2329382400538168,0
-0.6286126225819754,0.9023196392241289,-0.5672095148199016,0
-2.263606265405014,0.42853508581409566,-0.9700347051946624,0
2.5678851494882537,-0.08739469518824733,-0.22441953991795285,1
-1.6909395311326831,-0.08933509891940052,0.15106025028046297,0
-3.5938232586781167,0.23623348304294822,-0.8489813858382897,0
0.4869392547979458,1.1014343364657313,0.5363316150074932,1
2.6059847347765484,1.0389062330041456,2.7073737840730114,1
2.207817111021418,0.46238085567460413,1.0208523649671157,1
-3.928979881473473,0.22156063023876504,-0.870507258734691,0
-2.280984049668003,-0.2809643483390166,0.6408751970866616,0
1.7502532995712696,-0.5916011215905997,-1.035451815094011,1
