x1,x2,y
-3.5216839424769133,2.5245775642961306,0
-0.3034307371459857,0.9644886971072559,0
2.6356380071538763,-1.5858599098161406,1
-3.362576608924246,1.3773055256965991,0
-2.460225005522009,1.5665910847047593,0
-1.9354485657695395,1.3867624512888777,0
1.5424566099294206,-1.135903668219006,1
1.2344911347309528,-1.466955756038823,1
-1.764091568174234,-1.0900988156565141,0
3.248649147904834,-0.15646939112562383,1
0.9837516172575155,-1.6641996376093153,1
2.8092785729805088,0.2337409720523324,1
-2.0000013030225507,2.0148049015911615,0
3.899347442898858,-1.8607410483724653,1
-4.484100920261631,2.53308494714918,0
-2.354317045300333,1.2634104669680288,0
-1.548721974322686,0.3403590563936965,0
2.0920461379112316,0.034135803974088254,1
-0.9083685517534614,1.5742154720208366,0
-1.5664547444408963,0.9731800714807499,0
1.2708988370505636,-1.532075239694507,1
0.9276451547785285,-3.192902541400281,1
-3.157860070746865,1.8042993428969847,0
1.719117448564409,-1.9959558441350158,1
-4.549481160726207,2.9896961120609626,0
-0.01500532687894934,1.6970931869221073,0
0.8925044628340008,-0.736461203655116,1
-2.954896323706086,1.9642480224251921,0
3.1237051487949103,-3.19479386245438,1
0.5577641125721128,-1.3030952766369552,1
0.47368102259102923,-1.367570630375664,1
-0.8015065448138723,1.9510853143824722,0
1.170512197314225,-0.7213714991632246,1
-1.9268783927412312,1.3711666430385119,0
0.2985655029225093,4.194138307415236,0
3.534201304105366,-2.5813883480800803,1
-1.630391123986665,1.4140728043223636,0
2.8370563044275303,-1.8969745893451895,1
-0.9693602562488383,-2.636284421681986,1
-0.615292279796213,2.30367923247628,0
-0.892945265157687,0.6361424105252472,0
-1.653825126882579,0.944455101328096,0
0.609047737616742,-1.4994090910865736,1
2.5567927825869994,-2.0536976605767046,1
0.11417477364773897,0.7448054606444515,1
3.0092079448223292,-0.7412300200251144,1
1.5172339921263633,0.9990396814874873,1
1.609500774220713,-1.3360286418937346,1
-3.760851120777454,0.6017427694369392,0
0.1349031459940873,-0.8575634956908008,1
2.5907393644799814,-1.3239317172712943,1
0.8767101733950096,0.44648472700625397,1
0.8714787477900212,-2.1898210165026213,1
-1.2225135273954117,2.5139590890089956,0
1.6518622020556566,-2.959700534401201,1
1.6673071924437801,-1.454532396688706,1
-1.716425653571993,0.19332981912613997,0
-1.8417972046081446,1.6095783197832063,0
3.0307367510543206,-1.358354168853195,1
2.2065661853410723,-2.820200484855031,1
-1.410400950747456,0.9586369046897806,0
0.45423894036561424,0.7038657378199061,0
4.550711663406797,-0.9880390734625409,1
3.622859709854997,-0.7989170757319148,1
-0.6346316516700746,0.8522991240053743,0
-3.6804301703727083,2.359089340424919,0
-0.0987970660645894,1.4801682542668442,0
-1.6617708993835894,1.2034803430344625,0
1.3879130752134343,-1.824211843829503,1
-1.3727632530254905,1.7331146121288228,0
-1.0301765228478297,1.778390865857665,0
2.2523541927909845,0.5501661653584625,1
0.4644703840621058,-0.8721674320014132,0
-0.9762680838596036,2.969955134587009,0
2.2634764204465396,-1.5538579991373895,1
-3.4552388823737528,2.4070913874482254,0
-1.179909508988184,2.8395368959665324,0
3.974235542391601,-3.549612421969649,1
-1.1386889683876025,1.5520853825675405,0
2.8960533728774864,-0.9837764993571931,1
0.06460931795129168,-0.1490350946568141,1
1.109760973845837,-0.1027588357242228,1
3.826121429085467,-2.440404674336664,1
-1.2165555284384737,0.9099096221685554,0
1.2410694415489336,-2.2402124838215465,1
-1.0305676753411905,0.20789221741762964,0
-1.6325632296455916,0.8598207566046115,0
1.0302586438157835,-1.1015238823742846,1
1.0779483301785775,-2.0686337596508726,1
-0.5794757158985049,2.2542655466648793,0
-1.9284799224051092,1.6438002430700256,0
-2.1300642442929267,2.050452459138063,0
1.3275076833310417,-0.8396656379858688,1
-2.376210689553616,0.13698915813420567,0
-1.0994788211301216,-1.2630640541356448,0
1.7809082569102568,-0.8589967246460066,1
-3.2210256355551734,3.462080161229987,0
3.024842655410241,-1.3959476401271274,1
2.6418251755781275,-2.6943477385687804,1
-3.605605304760333,4.280418806813522,0
