x1,x2,y
-2.0864121458964004,1.204239477470429,0
-2.552766525151745,1.2685466714626987,0
-3.698444890460497,-0.5047743873184308,0
-3.188643590156826,-0.6795572755233262,0
2.0156022702534884,1.7442408925887802,1
4.238929413373707,0.568599505094145,1
2.332028959196023,0.9926198988432285,1
-1.222773754279169,1.8276358276896303,0
-1.6881406469018918,0.9381874461327719,0
-2.842463712652823,-0.3931945759173218,0
0.5704358033568218,0.7878643303605957,1
1.4719466159636194,0.1568886927433096,1
4.572732907190391,0.7607028267816135,1
3.7295279468793385,-1.7230345814153272,1
2.0771360229145555,-1.2932937335151673,1
-0.9015174587575111,0.3945013315916213,0
-1.2957714874396757,2.628546750971974,0
1.123560041939436,0.2597503074983698,1
4.118545088337316,0.4859780531531466,1
-4.30252545835885,-0.03181665053906025,0
-2.470529783758589,-1.7562179377585423,0
1.4175637426050758,0.09824896726358706,1
-2.1387779388658887,-0.36132443470714654,0
-2.9701923234718253,-0.6021084523014438,0
-1.6446556675225088,0.3132663266158672,0
2.975434542606752,0.7555546103083347,1
3.2996614918103324,1.2645624624418834,1
0.7149290023266652,0.5789668982918224,1
3.9588935647179624,-1.716169653552759,1
-2.720766427902566,-0.3500324997519321,0
3.0795198505199006,0.3687594250519312,1
2.7508008173180074,-1.028589067699539,1
0.8303819957272143,0.9445015244909424,1
-3.274764456471326,0.5683109167622179,0
-0.4301711039891285,0.22374517772331318,1
-1.0237793391563963,-1.4770371797207462,0
-0.2412214772941352,-0.27093156058384277,0
-1.889520808082887,-1.2292651696011478,1
1.072609742554914,-0.28418232808801064,1
-1.1138401040055075,0.20564193742796458,0
-3.3276019688072336,-1.4354479488968048,0
-2.5561012313749547,-0.5588757042843082,0
1.183970334105811,0.27870443659320426,1
-1.0249690131269624,1.6274880342849876,0
1.141635548888038,0.8155172987216109,1
2.6850686128318,1.3626787682167187,1
1.6216769064315852,0.9107630645919206,1
-2.041654123646292,-1.4024136451434384,0
-1.4039430163865207,-0.1659171614054216,0
-0.6286126225819754,0.9023196392241289,0
-2.263606265405014,0.42853508581409566,0
2.5678851494882537,-0.08739469518824733,1
-1.6909395311326831,-0.08933509891940052,0
-3.5938232586781167,0.23623348304294822,0
0.4869392547979458,1.1014343364657313,1
2.6059847347765484,1.0389062330041456,1
2.207817111021418,0.46238085567460413,1
-3.928979881473473,0.22156063023876504,0
-2.280984049668003,-0.2809643483390166,0
1.7502532995712696,-0.5916011215905997,1
-3.103309081080564,1.8599212860210477,0
-1.611099236726246,-0.46209873649957983,0
-3.089628890625453,-1.69476444160235,0
3.3903146948088847,-0.9848187820220525,1
0.3467967584514908,-1.1253900478981473,1
0.26342308145263615,0.20949337539820675,0
-1.0507616635483437,-1.0912649457536867,0
0.8876834341063005,-0.07143042727416009,1
-2.575009085414348,-0.22279077199658054,0
1.292762291666946,1.01952251642523,1
-0.10494462139113032,0.9209216749834905,0
-2.6357122445204464,0.6159209197360273,0
4.54658743641516,1.2389583126613761,1
1.6824118001144528,3.2642029999075426,1
-1.8804183618948305,-0.604170784939439,0
-4.069901399015639,-0.6747450350891672,0
-5.143694124907693,0.9862830052502686,0
2.3371902412820393,-0.7472394237847126,1
-3.007061027867166,-0.37105485102145747,0
1.6969182183282077,-1.4973398183578193,1
-3.8607961172793592,0.08227556976723278,0
-2.8123064003671505,0.7340115466090414,0
-1.9938638520290468,-0.2815045600501769,0
2.256912492956245,-1.4948865344543856,1
2.238871634688164,-0.7202602525905536,1
-1.8898870681573972,-2.3850826975210713,0
3.9032201793744226,-1.4853785985922188,1
-1.8835069407823515,1.162373988639467,0
-1.709645274120759,-2.2959362935893575,0
3.3957965025859513,0.012279673223504458,1
2.6180423206503916,0.6165431410946506,1
-3.4843408530536983,-1.5845479357011316,0
0.17675604085518398,-0.5810808874395016,1
3.520293379023947,-0.8492033587425368,1
-1.0129461054761733,-1.4650123799652266,0
-1.3736701212597229,0.35638160787982326,0
1.731844657608979,0.8568005929105103,1
1.907477948703075,0.40938236977997217,1
-1.566036769942839,-0.7741437055261491,0
-2.5633692631219427,0.6510720523031576,0
1.4300656266068525,-0.7839950790884542,1
-3.3811922929067633,0.4508376220148063,0
3.1448021161918427,0.7816695015669576,1
-2.230833157737347,0.36185681080033494,0
-0.22652714631018075,-0.6219242619283768,0
1.0489751138807593,-0.13768372976027882,1
-1.8955435181141944,-0.3588088205590414,0
-1.9277237480707683,2.9558905349823434,0
1.2058562422779344,1.0229200017554687,1
2.1362208143014976,0.7945568094252556,1
-2.193542853999211,0.48486102817744603,0
2.5325833137754743,0.9295608641152041,1
1.7055342607965553,-0.9044833972289874,1
0.5596443115330686,-0.401401483009138,1
-1.5876580525178463,-2.1156481864352807,0
1.8178578859573,0.7059806477814914,1
2.083762501988023,-0.4623763162341119,1
-2.9399039508034845,-0.3864738194468107,0
2.0546862078845765,-0.7819204171269802,1
-2.722047934675276,2.222733821410725,0
4.77759028000821,-2.240718231110098,1
3.156051355093186,0.49533711232379796,1
-2.4112574198321233,-0.9627327230659426,0
0.983847538317914,-1.8178166696230376,1
2.3516869679584174,-0.8572217016316414,1
-0.7628005730048589,1.1175361429394381,0
-1.7270480784750446,1.5685713051389136,0
-3.2153973444013086,0.37709679911432864,0
2.300591420415052,0.41573785139637104,1
2.0698504621352,-1.3715643573967478,1
-1.7493636859942936,-2.3516041486557304,0
0.9325826844493721,-0.9789723419585259,1
2.8235122284494163,-1.9352590454275822,1
2.986472191993388,2.2761515791847367,1
-0.31664682687668105,-1.682221275350737,0
4.55964004958752,-2.342505359427002,1
-2.0161966696855207,-1.2692531147470798,0
-1.6024838823157233,1.170654152546831,0
2.6180572235672575,4.623277788785665,1
2.4284185831580567,-0.831491514312785,1
-3.774226388440913,-0.8638130500736504,0
-2.6532592694302193,0.1331071076518393,0
1.4336817610526797,1.3067407163608395,1
-1.9189661543744914,-1.7096978234561482,0
-2.042991246931942,1.877572386976807,0
1.4641820575195748,1.0276785531881667,1
-1.5663252733899033,1.845643879759163,0
0.9393710765586405,0.18447012713463348,1
2.42934483241794,0.6729414316418812,1
0.8221896187424589,0.5545241691159248,1
